id;salary_currency;salary_gross;description;area_id;area_name;name;employer_name;published_at;salary_from;salary_to
49794563;USD;FALSE;<strong>Мы компания Future Proof Technology<br />Занимаемся разработкой веб-приложений, но так же сейчас развиваем направление Data Science в нашей компании<br /><br />Обязанности:</strong> <ul> <li>Разработка нового функционала, покрытие юнит тестами, коммуникация с заказчиком</li> <li>Разработка веб-приложений на клаудах</li> <li>Написание чистого кода</li> <li>Работа в команде</li> </ul> <strong>Требования:</strong> <ul> <li>Опыт работы на Python от 2х лет</li> <li>​​​​​​​Стек:<br />Обязательно: Python, Django, Celery, PostgreSQL, MySQL<br />Желательный опыт: Aiohttp, Pandas, PySpark, MongoDB, Redis, DynamoDB, Neo4j, Elasticsearch, Docker, Kubernetes, AWS, GCP, Azure, RabbitMQ, Kafka. Flask, Sanic.</li> <li>Знания английского: Intermediate+ ​​​​​​​</li> </ul> <strong>Условия:</strong> <ul> <li>Зарплата 2000-4500$</li> <li>Отпускных в год-20 дней, больничные-15 дней</li> <li>​​​​​​​Есть бухгалтер который ведет ФОП</li> <li>​​​​​​​Обучающие курсы по разным технологиям - Udemy</li> <li>​​​​​​​Процесс найма: После успешного прохождения собеседования кандидат подписывает контракт с нашей компанией. Дальше мы определяем его на проект. Возможны дополнительные собеседования с нашим заказчиком.</li> <li>​​​​​​​Удаленная работа<br />​​​​​​​</li> </ul>;115;Киев;Python developer;Future Proof Technology;2021-11-28;159940;359865
44644245;USD;TRUE;<p>Мы делаем аналитический продукт для e-commerce компаний на рынке США. Помогаем в аналитике финансов и маркетинговых расходов.</p> <p>Мы строим внутреннюю технологию виртуализации data warehouses поверх data lakes.</p> <p>Мы интегрируемся с рекламными системами (Facebook for Business, Adwords) бухгалтерскими системами, сторонними аналитическими системами, чтобы забрать данные. По данным мы строим клиентам отчеты и дешборды с ценной аналитикой.</p> <p>Ищем Middle или Senior Python-разработчиков. Стек: Python/Django</p> <p><strong>Требования:</strong></p> <ul> <li> <p>Опыт Python разработки от 2 лет</p> </li> <li> <p>Опыт Django</p> </li> <li> <p>Postgres</p> </li> </ul> <p>Требований мало - мы оцениваем по совокупности знаний и опыта.</p> <p><strong>Условия:</strong></p> <ul> <li>Оформление по контракту с американской компанией.</li> <li>Удаленная работа</li> <li>Фаундеры сделали и продали две SaaS компании в США. Первые сотрудники получают сток в компании.</li> </ul>;1;Москва;Разработчик Python Middle/Senior - Remote;Figureit.ai;2021-05-17;159940;319880
49541613;USD;FALSE;"<strong>Обязанности:</strong> <ul> <li>самостоятельное составление технического задания;</li> <li>разработка программ для реализации ETL data flow;</li> <li>сопровождение процессов тестирования и интеграции программ;</li> <li>ревью кода junior-разработчиков.</li> </ul> <strong>Требования:</strong> <ul> <li>опыт практической backend разработки на Python не менее трёх лет;</li> <li>знание и опыт использования: <ul> <li>интерфейсы с базами данных;</li> <li>asyncio, сокеты;</li> <li>http и другие протоколы передачи данных;</li> </ul> </li> <li>желание и умение делиться знаниями с коллегами;</li> <li>умение работать не только в python notebook;</li> <li>unix/shell/sed/awk etc;</li> <li>Makefile;</li> <li>Docker.</li> </ul> <strong>Условия:</strong> <ul> <li> <p>возможность поучаствовать в разработке продукта с нуля;</p> </li> <li> <p>работа в международной компании;</p> </li> <li> <p>сильная команда профессионалов;</p> </li> <li> <p>полностью удаленная работа;</p> </li> <li> <p>возможность работать на дополнительных задачах, включая работу part time.</p> </li> </ul>";1;Москва;Python developer;General R&D;2021-11-29;159940;239910
45581715;EUR;FALSE;<p>Британской компании требуется Python разработчик для удаленной работы.</p> <p><strong>Требования</strong>:</p> <ul> <li>Python опыт разработки от 1 года</li> <li>Django</li> <li>Свободный английский ( все интервью и сама работа на английском языке)</li> <li>SQL базовые знание</li> <li>javascript, HTML, CSS базовые знания</li> <li>AWS, Heroku</li> <li>опыт в разработке вэбсайтов, также APIs with Django</li> </ul> <p><strong>Условия</strong>:</p> <ul> <li>9 человек в команде (4 backend, 1 frontend, 1 data analyst, 1 PM, 1 CTO, 1 Support Engineer)</li> <li>профессиональный и дружелюбный коллектив</li> </ul> <p><strong>Стек</strong>:</p> <ul> <li>AWS (DBs, SES, S3)</li> <li>Heroku servers</li> <li>BookingSync channel manager</li> <li>CI: Git, GitHub, Circle CI</li> <li>Data analysis in Tableau</li> <li>Django on the Backend</li> <li>React on the Frontend</li> <li>Google APIs (translate, Maps)</li> </ul> <p> </p>;1;Москва;Junior Python Backend Developer - Remote;Данченкова Светлана Викторовна;2021-06-20;171840;214800
45654839;EUR;TRUE;<p>Fincollect SE — финансово юридическая группа FinTech компаний c офисом в Праге, направлением деятельности которой является микрокредитование, а так-же управление просроченной задолженностью на этапах досудебного взыскания, приглашает к к сотрудничеству Python Back-End разработчика.</p> <p><strong>Что предстоит делать:</strong></p> <p>Разрабатывать и поддерживать CRM систему, предназначенную для автоматизации процесса управления долгом заемщика.</p> <p>Планируется значительное увеличение функционала, потому только поддержки не будет.</p> <p><strong>Что от вас требуется:</strong></p> <ul> <li>Разработка и поддержка основного функционала CRM системы</li> <li>Разработка и обслуживание интеграций с внешними бизнес партнерами, приложениями и сервисами</li> <li>Участие в улучшении процесса разработки, анализ и внедрение новых подходов и инструментов</li> </ul> <p><strong>Ваши компетенции:</strong></p> <ul> <li>Уверенное знание и опыт работы с Python/Django</li> <li>SQL (PostgreSQL)</li> <li>Опыт использования *nix систем</li> <li>Опыт написания тестов (py.test)</li> <li>Опыт с системами контроля версий (git)</li> <li>Опыт работы с Celery/RabbitMQ</li> <li>Понимание HTTP / HTTPS и основ современного веба</li> <li>Английский язык</li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>Опыт работы с CI/CD (Gitlab CI и т.д.)</li> <li>Знания HTML5 / CSS3 / Javascript</li> <li>Опыт работы с ReactJs</li> <li>Опыт работы с node.js</li> </ul> <p><strong>Что предлагаем:</strong></p> <ul> <li>Оплаченная поездка в Прагу с целью обучения и адаптации в коллективе</li> <li>Возможность переезда в Прагу в случае успешного сотрудничества.</li> <li>Оплачиваемые языковые курсы</li> <li>Гибкий график на удаленку</li> <li>5 недель отпуска, 3 sick days</li> <li>Используем свежий стек Django 2, Python 3.7, Pytest, Postgres, Celery, ReactJs, Less</li> <li>Проводим ежедневные дейли</li> <li>Проводим обязательный код ревью</li> <li>Активно покрываем тестами новый функционал (чтобы спать спокойно). В данный момент 900 тестов.</li> </ul> <p><strong>Ждем Ваше резюме на английском!</strong></p>;1;Москва;Python Back-End разработчик;Fincollect SE;2021-06-22;171840;214800
39795875;USD;FALSE;<p>Openprovider is a wholesaler of domains, extensions, Plesk licenses, and other flexible solutions through our user-friendly, fully automated platform.</p> <p>The company was founded in 2004 in Rotterdam, Netherlands. Now we are a team of 60 people, we have offices in the Netherlands, Spain, Russia, and India.</p> <p>Procys is a part of Openprovider, and its core mission is to help automate business processes in accounting, tech support, and fraud detection. We build machine learning solutions that are employed at Openprovider (domain provider), Globiq (invoice processing provider), Bunq (electronic bank), and others.</p> <p>We are looking for an experienced backend Python developer who would help with delivering Machine Learning solutions to customers. With the advancement of our products, you are expected to grow and lead the dev team in the future.</p> <p><strong>Tasks:</strong></p> <p>- Optimizing/scaling up Machine Learning pipelines</p> <p>- Integrating ML solutions to third-party environments (API)</p> <p>- Deploying ML solutions to GCP and AWS</p> <p> </p> <p><strong>Requirements:</strong></p> <p>- 2+ years of experience in software development (Python + Django)</p> <p>- Knowledge of PostgreSQL or MySQL</p> <p>- Knowledge of Docker</p> <p>- Good English level (at least Intermediate)</p> <p> </p> <p><strong>Nice to have:</strong></p> <p>- Experience with AWS and GCP</p> <p>- Experience with ML architecture</p> <p>- Computer science degree (or similar)</p> <p> </p> <p><strong>We offer:</strong></p> <p>- Compensations for ML and dev conferences</p> <p>- Fully remote work with a possibility to use coworking spaces</p> <p>- Flexible working hours</p>;2;Санкт-Петербург;Python Developer;Openprovider;2020-11-09;159940;175934
42843371;EUR;TRUE;"<p>We are OpenWeather, high-growth, energetic and a fast-paced technology company. We are headquartered in the City of London, with development office in Riga (Latvia), and serve 3 million customers who are working with our analytical products based on weather data and satellite imagery, from small businesses to large corporate clients all over the world.</p> <p>Our team incorporates a diverse experience in IT-technologies, data, science, machine learning and data processing. We appreciate and value the motivation within the team and efficiency in working processes; in return, we offer a rather flexible approach and comfortable working conditions, competitive salary, career progression and fully remote work with possibility of relocation to the office in Riga or London. We encourage the development and professional growth of our team members and strive to build long-lasting and mutually beneficial relationships.</p> <p> </p> <p><strong>Our Values:</strong></p> <p><em>Performance-driven</em><br />We have different backgrounds; we are from all around the world and we have diverse expertise. What unites us is our focus on performing at our best, continuously learning and thriving as we face new challenges.</p> <p><em>Collaborative</em><br />We are a close-knit team who support one another with a bigger vision in mind. We think two heads are normally better than one, and we consult with and support our colleagues to find the best solutions for our clients.</p> <p> </p> <p><strong>What we are looking for: </strong></p> <p>We are recruiting on an exclusive basis for a Python Developer to join our development team. OpenWeather has already established relations with more than 3 million customers and we are now looking for a colleague who will be able to</p> <p><strong>Responsibilities:</strong></p> <ul> <li>Design, develop and maintain new and existing Python code in accordance with the coding standards and best practices in one of the development teams (high-loaded services &amp; APIs, pipelines for loading and processing data, internal analytical tools)</li> <li>Support the product releases</li> <li>Investigate issues when necessary</li> </ul> <p><strong>Essential skills:</strong></p> <ul> <li>Experience in backend applications (2+ years)</li> <li>Experience in Python (Flask, aiohttp)</li> <li>Knowledge of Linux, Git, Docker, REST API</li> <li>Technical English</li> </ul> <p><strong>Would be a benefit:</strong></p> <ul> <li>Knowledge one of additional languages - Node.js, Golang, PHP</li> <li>Work with distributed scalable and high-loaded systems</li> <li>Experience in asynchronous task queues ( RabbitMQ, Celery )</li> <li>Experience in NoSQL or in-memory databases ( MongоDB, Cassandra, Redis )</li> <li>Experience in tools for runtime monitoring and debugging ( StatsD, Grafana, Sentry )</li> <li>Participating in pet projects, open-source projects</li> <li>Having a Github profile</li> </ul> <p><strong>Soft skills:</strong></p> <ul> <li>Exceptional attention to detail</li> <li>A polite, friendly and diplomatic manner</li> </ul> <div class=""SnapLinksContainer"" style=""margin-left: 0px; margin-top: 0px; display: none;""> <div class=""SL_SelectionRect""> <div class=""SL_SelectionLabel""> </div> </div> </div>";1;Москва;Python Developer;OpenWeather;2021-04-01;171840;171840
47976841;EUR;FALSE;<p>Я представляю команду экспертов в области программного обеспечения для автоматизации сетей в облачных средах, занимающаяся предоставлением высокоспециализированных адаптированных услуг по разработке и интеграции продуктов для телекоммуникационных рынков.</p> <p>Сочетая нашу техническую экспертизу с многолетним опытом разработки первоклассного программного обеспечения, мы являемся драйвером по внедрению инновационных решений в области коннективити в сетях наших клиентов.</p> <p>В настоящее время мы ищем целеустремленных самостоятельных IT-специалистов готовых решать интересные профессиональные задачи, способных взять на себя обязательства по коммуникации с клиентом, а также ответственность за результаты проекта.</p> <p>На испытательном сроке работа удаленно на <strong>польскую компанию из Кракова.</strong></p> <p> </p> <p><strong>Обязанности:</strong></p> <ul> <li> <p>Анализ требований клиентов, предоставление обратной связи, предложение улучшений</p> </li> <li> <p>Создание и интеграция клиентских решений в среде частных/глобальных облаков</p> </li> <li> <p>Ответственность за весь проект, а не только за собственные результаты</p> </li> <li> <p>Накопление опыта в доменах 5G, NFV, ETSI MANO и SDN и передача его команде</p> </li> </ul> <p><strong>Ключевые навыки:</strong></p> <ul> <li> <p>3 года коммерческого опыта в проектах по разработке и/или внедрению программного обеспечения ( в идеале в облачных средах или домене сетевого менеджмента)</p> </li> <li> <p>Опыт программирования в Python и работы с его техническими экосистемами</p> </li> <li> <p>Опыт работы с OpenStack, AWS, Azure или другими облачными средами</p> </li> <li> <p>Хорошее понимание общих сетевых концепций (минимум уровень CCNA, уровень CCNP будет преимуществом)</p> </li> <li> <p>Понимание концепций сети BGP MPLS VPN</p> </li> <li> <p>Опыт интеграции с REST API</p> </li> <li> <p>Опыт работы в операционных системах Unix / Linux с фокусом на BASH скриптинг.</p> </li> <li> <p>Общее понимание компьютерных сетей</p> </li> <li> <p>Умение решать проблемы и внимание к деталям</p> </li> <li> <p>Готовность участвовать в проектах предусматривающих тесное общением с клиентом</p> </li> <li> <p>Желание и умение работать в команде</p> </li> <li> <p>Беглое знание английского языка</p> </li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li> <p>Опыт работы с Kubernetes или Docker будет большим преимуществом</p> </li> <li> <p>Опыт сотрудничества с клиентом, проведения тренингов и воркшопов</p> </li> <li> <p>Опыт работы с языком программирования Java и его техническими экосистемами</p> </li> <li> <p>Опыт работы с инструментами CI/CD: Jenkins, другие.</p> </li> <li> <p>Знание языков моделирования: YANG, TOSCA, YAML.</p> </li> <li> <p>Знание Netconf и/или OpenDaylight.</p> </li> <li> <p>Готовность к командировкам по мере необходимости.</p> </li> </ul> <p><strong>Условия:</strong></p> <ul> <li> <p>Удаленный формат работы</p> </li> <li> <p>Работа в динамичной сплоченной команде профессионалов</p> </li> <li> <p>Лояльное руководство, поощрение проявления инициативы</p> </li> <li> <p>Участие в уникальных международных проектаx</p> </li> </ul>;1002;Минск;Программист Python;Юха Владислав Викторович;2021-09-15;171840;171840
42011830;USD;TRUE;"<p>В небольшую международную команду требуется Python/Django разработчик (backend only) для постоянной удаленной работы. График занятости стандартный (понедельник-пятница), полный рабочий день. Соискатель будет заниматься поддержкой существующего кода, разработкой нового функционала и бизнес логики.</p> <p><br /><strong>Требования:</strong><br />- иметь опыт с python/Django от 3 лет<br />- уметь писать и говорить на английском языке<br />- находиться онлайн в отведенное рабочее время<br />- наличие опыта удаленной работы</p> <p><br /><strong>Стек технологий, которые мы используем:</strong><br />- Python 3, Django 2<br />- REST API (Django REST framework)<br />- Celery &amp; RabbitMQ<br />- PostgreSQL<br />- Heroku<br />- Unit tests</p> <p><br />Все вопросы, связанные с оплатой, будем обсуждать с каждым кандидатом отдельно, в соответствии с вашими навыками.</p> <p><br />Первые 2 недели будут пробными и оплачиваться в половину (trial).</p> <p><strong>Бонусы</strong><br />- Потенциал для роста с ежегодным performance review</p> <p>- Возможность оплаты обучения и повышения квалификации.</p> <p>- Ежегодная индексация з.п.<br />- Полностью удаленная работа в удобное для вас время (обязательные каждодневные созвоны в 10:30 по Москве)</p> <p><br /><strong>Дополнительные инструкции</strong><br />При подаче заявления вам понадобится пройти тестовое задание с использованием Django.</p>";50;Китай;Python/Django разработчик;Floship Ltd;2021-01-28;151943;191928
45620114;USD;FALSE;<p>Python Developer в инновационный стартап в Амстердаме создающий SaaS для dental клиник. Данный проект - это разработка веб-приложения для зубных техников, где через математические алгоритмы подбираются цвета стоматологических коронок.</p> <p>Вакансия на part-time (20 часов в неделю). По синхронизации общего рабочего времени и часовых поясов можно договориться с самой командой, здесь они very flexible.</p> <strong>Требования:</strong> <ul> <li> <p>Английский язык (свободно общаться и писать)</p> </li> <li> <p>Опыт Python от 3 лет</p> </li> <li> <p>Опыт С++ от 2 лет</p> </li> <li> <p>Опыт с библиотекой RawTherapee</p> </li> <li> <p>Был бы плюсом опыт с Flask, Vue.js, Serverless, AWS</p> </li> </ul> <strong>Условия:</strong> <ul> <li> <p>Практика в английском языке (при желании и в голландском)</p> </li> <li> <p>Бесценный опыт работы в инновационном стартапе</p> </li> <li> <p>Прямое влияние на развитие проекта, т.к. вы неотъемлемая часть команды</p> </li> <li> <p>Перспективы развития на европейском рынке IT</p> </li> <li> <p>Поможем оформить счет в USA / EU</p> </li> </ul>;1;Москва;Python Developer в стартап Нидерланды;HazelCoders;2021-06-21;143946;199925
41536879;USD;TRUE;<p>Мы, 360bound, американская компания, использующая дистанционный вариант работы.</p> <p>Сейчас у нас в работе проект ​ - создание лучшей в мире платформы для организации и проведения киберспортивных соревнований, а также других online и offline events: фестивалей популярной культуры, музыкальных фестивалей и пр.</p> <p>Проект новый, без легаси и бюрократии. Стек: Vue.JS + Django + PostgreSQL.</p> <p>Команда уже сформирована, процессы настроены. В команде дружелюбная и профессиональная рабочая атмосфера. Команда состоит из 2 частей, которые синхронизируют действия практически на ежедневной основе:</p> <ul> <li>Американская команда (9 человек): стратегическое управление, развитие продукта, маркетинг, организация игровых турниров</li> <li>Российская команда (16 человек): оперативное управление, развитие продукта, аналитика, дизайн, разработка, DevOps</li> </ul> <p>Технологии и инструменты:</p> <ol> <li>Django / Celery / RabbitMQ / Redis / AsyncIO / AWS / Aurora / Vue</li> <li>SaaS-архитектура</li> <li>CD/CI - Docker, Swarm, Kubernetes, CircleCI, DataDog, Sentry</li> <li>Инструменты командной работы: JIRA, Slack, Figma, Notion.</li> <li>TDD – подход</li> </ol> <p>Мы ищем в команду Middle Python Developer. Формат: full-time удаленная работа.</p> <p>Чего мы ждем:</p> <ol> <li>Глубокое знание Python 3, Django, DRF, PostgreSQL</li> <li>Опыт работы с Celery, RabbitMQ, Redis</li> <li>Базовые навыки DevOps: Docker, CI/CD, bash...</li> <li>Понимание того, как писать чистый и производительный код, как оптимизировать работу с базой.</li> <li>Приветствуется знание принципов ООП, приверженность TDD-подходу, умение самостоятельно разработать архитектуру для решения своих задач,</li> <li>Приветствуется увлечение видео играми, опыт участия в игровых турнирах и соревнованиях.</li> <li>Для нас очень важно ваше желание развиваться, как изучая новые технологии, так и осваивая принципы программирования и проектирования.</li> </ol> <p>Что мы предлагаем:</p> <ol> <li>Оклад $2000, оплата производится до 10 числа месяца, следующего за отчетным.</li> <li>Полностью оплачиваемый испытательный срок.</li> <li>Полностью удаленная работа.</li> <li>Выходные и праздничные дни согласно законодательству страны проживания.</li> <li>Гибкий график работы с оговоренным окном присутствия.</li> <li>Бонусы.</li> <li>15 рабочих дней (3 календарные недели) отпуска.</li> </ol> <p>При обращении, пожалуйста, сразу присылайте примеры ваших проектов на Python/Django в виде сылок на репозитории или архивом.</p>;85;США;Middle Python developer (remote);360bound;2021-01-13;143946;175934
43858539;USD;FALSE;"<p><strong>C++ &amp; Python Developer в инновационный стартап, создающий SaaS (Software as a service) для стоматологических клиник</strong> (<strong>Амстердам, Нидерланды)</strong></p> <p>В данном проекте необходимо оптимизировать код C ++ (используя RawTherapee), реструктурировать и улучшать Flask Application.</p> <p>Вакансия на part-time (20 часов в неделю).</p> <strong>Требования:</strong> <ul> <li>Английский язык (свободно общаться и писать - от B2)</li> <li>Опыт С++ от 3 лет</li> <li>Опыт Python от 2 лет</li> <li>Опыт с библиотекой RawTherapee от 1 года</li> <li>Был бы плюсом опыт с Flask, Vue.js, Serverless.com, AWS</li> </ul> <strong>От нас:</strong> <ul> <li>Удобный график работы</li> <li>Практика в английском (при желании и в голландском)</li> <li>Опыт работы в инновационном стартапе</li> <li>Прямое влияние на развитие проекта, т.к. вы неотъемлемая часть команды</li> <li>Перспективы развития на европейском рынке IT</li> <li>Поможем оформить счет в USA / EU</li> </ul>";1;Москва;C++ & Python Developer;HazelCoders;2021-04-13;143946;175934
48705691;EUR;FALSE;"<p>Привет!</p> <p>Мы - холдинговая компания, основные наши направления - это геймдев и финтех. Сейчас мы создаем новый финтех продукт для европейского рынка и формируем новую амбициозную R&amp;D команду.</p> <p>Мы создаём банк, предназначенный для IT-компаний, с набором сопутствующих сервисов, таких как факторинг, помогающих им растить продажи и покорять рынки. Мы планируем создать интеллектуальный инструмент, который не просто обсчитывает денежный поток, но и создаёт дополнительную ценность, включая аналитику и помощь в планировании бухгалтерских проводок.</p> <p><strong>Чем придётся заниматься:</strong></p> <ul> <li>разрабатывать, поддерживать и оптимизировать серверную часть финансового продукта;</li> <li>писать unit тесты.</li> </ul> <p><strong>Что мы ожидаем от вас:</strong></p> <ul> <li>уверенное знание и опыт разработки на Python 3;</li> <li>понимание принципов построения REST API;</li> <li>навыки ООП, знакомство с паттернами проектирования;</li> <li>умение и желание писать Unit тесты;</li> <li>опыт работы с Docker, PostgreSQL, Redis, Git;</li> <li>коммуникабельность, ответственность, умение работать в команде.</li> </ul> <p><strong>Приветствуется:</strong></p> <ul> <li>опыт работы с нагруженными приложениями, их профилирование и оптимизация;</li> <li>опыт работы с фреймворком FastAPI;</li> <li>понимание микросервисной архитектуры;</li> <li>ссылки на реально работающие проекты, или на GitHub;</li> <li>опыт работы с платёжными системами или банковскими продуктами.</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li> <p>интересные проекты, задачи и возможность профессионального и карьерного роста в быстро развивающейся и коммерчески успешной компании;</p> </li> <li> <p>полностью удаленную работу;</p> </li> <li> <p>контракт с кипрским юрлицом;</p> </li> <li> <p>доход в евро;</p> </li> <li> <p>оплату больничных и отпусков.</p> </li> </ul>";1;Москва;Python developer;GamesBoost42;2021-10-11;154656;154656
46716619;USD;FALSE;<p>Ищем fullstack-разработчика Python/Django уровня от middle и выше.<br /><br /><strong>Условия:</strong><br />- Full-time, пятидневная рабочая неделя.<br />- Офис у моря в Батуми. <strong>Возможна удаленная работа</strong>.<br />- Зарплата обсуждается и будет зависеть от вашей квалификации. Вилка указана<br /><br /><strong>Требования:</strong><br />- Опыт в Python от 3 лет.<br />- Опыт разработки с Django от 2 лет.<br />- PostgreSQL<br />- Верстка (HTML/CSS) и JS (jQuery обязательно). Можешь сверстать блок на сайте по заданному макету.<br />- Работа в Linux.<br />- Работа с бранчами в Git и умение разруливать merge-конфликты.<br /><br /><strong>Будет большим плюсом, если вы:</strong><br />- Понимаете asyncio<br />- Работали с Redis и Docker.<br /><br />Если вы заинтересованы, отправьте в заявке ссылку на ваш Github</p>;2814;Батуми;Python/Django Web Developer;GEOLN LLC;2021-08-06;139947,5;183931
36616834;USD;FALSE;"<p>Ты пытаешься автоматизировать каждый процесс, который встречаешь? Ты считаешь, что из любой плохо структурированной информации можно добыть знания? Ты хочешь быть в начале пути создания ML-продукта, который с твоей помощью порвет рынок?</p> <p>Если ответ на все вопросы «Да!», тогда можешь больше не ждать.</p> <p>Компания «Евразия» является одним из лидеров предоставления HR-услуг. Мы хорошо знаем рынок и его потребности. Пришло время наши знания конвертировать в полезный продукт. Для этого мы создаем новое направление по разработке Data science решений для наших внутренних потребностей, с перспективой создания коммерческих продуктов. Наши продукты должны быть лучшими на рынке, а код — не стыдно демонстрировать со сцены. И это, конечно, требует разработчика, который будет иметь те же цели и ценности что и мы.</p> <p>Мы начинаем с маленькой команды и планируем расти — вместе с тобой!</p> <p><strong>Как разработчик, ты будешь</strong>:</p> <ul> <li>Разрабатывать HR bot для внутреннего использования и интегрировать его с информационными системами компании;</li> <li>Участвовать в разработке AI HR продукта.</li> </ul> <p><strong>Мы ожидаем, что ты:</strong></p> <ul> <li>Имеешь большой (от 2-х лет) опыт создания back-end/front-end решений;</li> <li>Имеешь большой опыт разработки на Python;</li> <li>Хорошо понимаешь современные библиотеки JavaScript и фреймворки (react/ angular/vue);</li> <li>Имеешь опыт написания ботов (и серверной, и интерфейсной части), в том числе важна готовность продемонстрировать свои достижения на финальном собеседовании;</li> <li>Понимаешь Restful API, знаешь Django (django rest) or Flask;</li> <li>Принимал участие в ML-проектах.</li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>Понимание HR бизнес-процессов;</li> <li>Знание PHP.</li> </ul> <p><strong>Что ждет тебя в нашей компании:</strong></p> <ul> <li>Возможность работать в комфортных для себя условиях (home office);</li> <li>Стабильная занятость: Пн-Пт с 10 до 19 (суббота, воскресенье — выходной);</li> <li>Заработная плата в размере от 1700 до 2000$;</li> <li>Возможность стать лидером команды.</li> </ul>";1;Москва;Fullstack Python Developer;Кадровый советник;2020-04-10;135949;159940
41031024;USD;FALSE;<p>MaxinAI is Tbilisi (Georgia) based AI Consulting Company. We provide outsourcing services to clients in the USA, Europe and Australia. Our focus is Artificial Intelligence and Machine Learning, Big Data Analysis and Distributed Computing. With a growing team we strive to provide the best service to our clients.</p> <p>We are looking for a Senior Python Developer for interesting projects for our international clients. If you’re ready for the new challenges, you are more than welcome to join our fast-growing and talented team.</p> <p><strong>We are looking for a candidate who has:</strong></p> <p>** Bachelors or Masters degree in computer science/engineering or related fields</p> <p>** At least 4+ years of proven hands-on development experience</p> <p>** Strong soft skills</p> <p>** Good command of English.</p> <p><strong>Requirements:</strong></p> <p>** Excellent knowledge of Python</p> <p>** Excellent knowledge of Django or Flask</p> <p>** Professional experience with Relational Databases</p> <p>** AWS or other cloud platforms</p> <p>** Hands-on experience in Unit Testing</p> <p>** Experience with NoSQL (MongoDB, Elasticsearch)</p> <p>** Working experience with Git, Git Flow</p> <p>** Experience in DevOps activities Docker, CI/CD (Jankins).</p> <p><strong>Nice to have:</strong></p> <p>** Experience with frontend React/Vue or AngularJS</p> <p><strong>Why work with us:</strong></p> <p>** Work Remotely</p> <p>** Flexible work hours</p> <p>** $1500 - $4000 Net Based on experience</p> <p>** Involvement in international projects for large and well-known companies, both corporations and start-ups</p> <p>** Challenging technical tasks, fast learning cycle</p>;159;Нур-Султан;Python Developer;MaxinAI;2020-12-16;119955;319880
42766512;USD;FALSE;"<p>Ищем разработчика Python, который любит придумывать решения для сложных задач и реализовывать их!</p> <p>Требуемый опыт работы: от 2 лет<br />Полная занятость, удаленная работа<br /><br />Требования:<br /><br />· Техническое образование или эквивалентный практический опыт;<br />· Хороший опыт разработки на Python;<br />· Опыт разработки веб-приложений;<br />· Не понаслышке знать про aiohttp, asyncio;<br />· Опыт работы с блокчейном будет плюсом (например Bitcoin, Ethereum, EOS);<br />· Опыт работы с websockets, Graphql, NSQ, PostgreSQL (Kafka, NATS и другие технологии – плюс);<br />· Анализировать и оптимизировать производительность серверной части сервисов платформы.<br /><br />Что мы предлагаем:<br /><br />· Рабочая атмосфера без волокиты, но с ответственностью<br />· Возможность дальнейшего роста в различных направлениях по желанию: (продуктов несколько, роли разные);<br />· Полностью удаленная работа;<br />· Непосредственное участие в разработке уникальных продуктов, которые изменят целую отрасль;<br />· Гибкий рабочий график в рамках 9-часового рабочего дня;<br />· Современные задачи, возможность влиять на ход развития продукта и свобода в выборе технических решений;<br />· Трудоустройство по договору, ежемесячная оплата по инвойсам, отпуск 24 дня в году;<br />· Молодой дружный коллектив, все на &quot;ты&quot;<br />· Никакой бюрократии и всегда прислушиваемся к мнению команды<br />· График работы 5/2 (суббота, воскресенье - выходные);<br />· Итоговый уровень заработной платы обсуждается с успешным кандидатом.<br />· Для связи используем дискорд;<br />· Задачи ставим в jira;<br />· Документация в Confluence;<br /><br />Техническое собеседование проводится в Zoom.</p>";1;Москва;Python разработчик;Филиал компании Лист Ренталс Лимитед;2021-03-30;119955;319880
